Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
94 Bay St,Aid Response Yellow,07/27/2015 09:44:00 AM +0000,47.618412,-122.355206,"(47.618412, -122.355206)",F150084177
3264 40th Av Sw,Aid Response Yellow,07/27/2015 08:46:00 AM +0000,47.574814,-122.382519,"(47.574814, -122.382519)",F150084169
201 Yesler Way,Aid Response Yellow,07/27/2015 04:51:00 AM +0000,47.601719,-122.331966,"(47.601719, -122.331966)",F150084123
9815 Bayard Av Nw,Aid Response Yellow,07/26/2015 11:44:00 PM +0000,47.701035,-122.38076,"(47.701035, -122.38076)",F150084006
5445 37th Av Sw,Aid Response Yellow,07/26/2015 09:54:00 PM +0000,47.553397,-122.378962,"(47.553397, -122.378962)",F150083978
525 14th Av E,Aid Response Yellow,07/26/2015 12:05:00 PM +0000,47.623391,-122.314649,"(47.623391, -122.314649)",F150083822
14100 Linden Av N,Aid Response Yellow,07/26/2015 08:11:00 AM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F150083760
12252 Dayton Av N,Aid Response Yellow,07/26/2015 04:12:00 AM +0000,47.71809,-122.352911,"(47.71809, -122.352911)",F150083680
2614 42nd Av Sw,Aid Response Yellow,07/25/2015 10:30:00 AM +0000,47.580917,-122.385184,"(47.580917, -122.385184)",F150083374
525 14th Av E,Aid Response Yellow,07/25/2015 09:25:00 AM +0000,47.623391,-122.314649,"(47.623391, -122.314649)",F150083369
1901 California Av Sw,Aid Response Yellow,07/25/2015 07:16:00 AM +0000,47.586762,-122.386321,"(47.586762, -122.386321)",F150083324
3264 40th Av Sw,Aid Response Yellow,07/25/2015 04:54:00 AM +0000,47.574814,-122.382519,"(47.574814, -122.382519)",F150083259
2225 4th Av,Aid Response Yellow,07/24/2015 05:02:00 AM +0000,47.614788,-122.342952,"(47.614788, -122.342952)",F150082808
801 Alaskan Way,Aid Response Yellow,07/24/2015 03:35:00 AM +0000,47.602348,-122.337148,"(47.602348, -122.337148)",F150082772
2221 Gilman Dr W,Aid Response Yellow,07/24/2015 12:30:00 AM +0000,47.639592,-122.373686,"(47.639592, -122.373686)",F150082714
3245 43rd Av W,Aid Response Yellow,07/22/2015 08:05:00 PM +0000,47.64903,-122.411945,"(47.64903, -122.411945)",F150082188
1521 Nw 54th St,Aid Response Yellow,07/22/2015 02:43:00 PM +0000,47.667891,-122.376486,"(47.667891, -122.376486)",F150082081
2823 Nw 64th St,Aid Response Yellow,07/22/2015 08:10:00 AM +0000,47.675203,-122.393288,"(47.675203, -122.393288)",F150082005
837 Nw Market St,Aid Response Yellow,07/22/2015 04:10:00 AM +0000,47.668656,-122.367069,"(47.668656, -122.367069)",F150081959
2215 1st Av,Aid Response Yellow,07/22/2015 03:38:00 AM +0000,47.612716,-122.345399,"(47.612716, -122.345399)",F150081944
14100 Linden Av N,Aid Response Yellow,07/21/2015 10:01:00 PM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F150081817
3717 Beach Dr Sw,Aid Response Yellow,07/21/2015 09:59:00 PM +0000,47.571002,-122.41077,"(47.571002, -122.41077)",F150081808
11 W Aloha St,Aid Response Yellow,07/21/2015 05:17:00 PM +0000,47.627192,-122.356823,"(47.627192, -122.356823)",F150081717
1740 Aurora Av N,Aid Response Yellow,07/21/2015 11:05:00 AM +0000,47.634569,-122.343386,"(47.634569, -122.343386)",F150081614
934 N 98th St,Aid Response Yellow,07/21/2015 07:14:00 AM +0000,47.700531,-122.346871,"(47.700531, -122.346871)",F150081574
1522 Taylor Av N,Aid Response Yellow,07/21/2015 05:13:00 AM +0000,47.632483,-122.345953,"(47.632483, -122.345953)",F150081539
Seneca St / Hubbell Pl,Aid Response Yellow,07/21/2015 03:41:00 AM +0000,47.609015,-122.330631,"(47.609015, -122.330631)",F150081505
12529 8th Av Nw,Aid Response Yellow,07/20/2015 08:59:00 PM +0000,47.719925,-122.366375,"(47.719925, -122.366375)",F150081338
94 Bay St,Aid Response Yellow,07/20/2015 03:45:00 PM +0000,47.617286,-122.356657,"(47.617286, -122.356657)",F150081226
3616 Ne 115th St,Aid Response Yellow,07/20/2015 01:27:00 PM +0000,47.711939,-122.289201,"(47.711939, -122.289201)",F150081191
800 4th Av N,Aid Response Yellow,07/20/2015 12:46:00 PM +0000,47.626286,-122.348863,"(47.626286, -122.348863)",F150081180
5171 S Spencer St,Aid Response Yellow,07/20/2015 08:00:00 AM +0000,47.547437,-122.267136,"(47.547437, -122.267136)",F150081135
2450 Aurora Av N,Aid Response Yellow,07/20/2015 01:37:00 AM +0000,47.641207,-122.346471,"(47.641207, -122.346471)",F150081011
7301 Greenwood Av N,Aid Response Yellow,07/20/2015 01:22:00 AM +0000,47.681805,-122.355304,"(47.681805, -122.355304)",F150081003
500 W Barrett St,Aid Response Yellow,07/19/2015 09:16:00 PM +0000,47.646862,-122.36352,"(47.646862, -122.36352)",F150080850
6900 37th Av S,Aid Response Yellow,07/19/2015 11:39:00 AM +0000,47.540683,-122.286131,"(47.540683, -122.286131)",F150080709
2340 23rd Av S,Aid Response Yellow,07/19/2015 10:20:00 AM +0000,47.582546,-122.302957,"(47.582546, -122.302957)",F150080693
14100 Linden Av N,Aid Response Yellow,07/19/2015 10:14:00 AM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F150080692
533 3rd Av W,Aid Response Yellow,07/19/2015 06:48:00 AM +0000,47.623717,-122.360635,"(47.623717, -122.360635)",F150080626
5900 37th Av S,Aid Response Yellow,07/19/2015 05:06:00 AM +0000,47.549748,-122.286273,"(47.549748, -122.286273)",F150080586
3516 Ne 98th St,Aid Response Yellow,07/19/2015 01:52:00 AM +0000,47.700205,-122.290517,"(47.700205, -122.290517)",F150080473
6821 50th Av Ne,Aid Response Yellow,07/18/2015 07:33:00 PM +0000,47.677768,-122.274262,"(47.677768, -122.274262)",F150080303
3730 S Burns St,Aid Response Yellow,07/18/2015 04:50:00 PM +0000,47.516536,-122.284431,"(47.516536, -122.284431)",F150080246
6420 California Av Sw,Aid Response Yellow,07/18/2015 04:14:00 PM +0000,47.545436,-122.387209,"(47.545436, -122.387209)",F150080234
415 10th Av,Aid Response Yellow,07/18/2015 12:38:00 PM +0000,47.605346,-122.319413,"(47.605346, -122.319413)",F150080201
5433 Leary Av Nw,Aid Response Yellow,07/18/2015 07:32:00 AM +0000,47.668015,-122.383712,"(47.668015, -122.383712)",F150080119
8429 35th Av Sw,Aid Response Yellow,07/18/2015 07:00:00 AM +0000,47.528019,-122.376637,"(47.528019, -122.376637)",F150080107
13752 Wallingford Av N,Aid Response Yellow,07/18/2015 02:00:00 AM +0000,47.729974,-122.336938,"(47.729974, -122.336938)",F150079966
1531 1st Av,Aid Response Yellow,07/18/2015 12:45:00 AM +0000,47.609125,-122.340291,"(47.609125, -122.340291)",F150079939
2725 Queen Anne Av N,Aid Response Yellow,07/17/2015 03:28:00 PM +0000,47.644324,-122.356887,"(47.644324, -122.356887)",F150079728
3612 Sw 112th St,Aid Response Yellow,07/17/2015 03:02:00 PM +0000,47.502829,-122.378211,"(47.502829, -122.378211)",F150079721
3728 S Myrtle St,Aid Response Yellow,07/17/2015 10:08:00 AM +0000,47.538879,-122.28571,"(47.538879, -122.28571)",F150079666
9455 27th Av Sw,Aid Response Yellow,07/17/2015 10:01:00 AM +0000,47.518178,-122.367277,"(47.518178, -122.367277)",F150079664
800 4th Av N,Aid Response Yellow,07/17/2015 03:57:00 AM +0000,47.626286,-122.348863,"(47.626286, -122.348863)",F150079578
2402 Ne 65th St,Aid Response Yellow,07/16/2015 10:48:00 PM +0000,47.675774,-122.301653,"(47.675774, -122.301653)",F150079442
8005 Sand Point Way Ne,Aid Response Yellow,07/16/2015 09:41:00 PM +0000,47.686143,-122.264984,"(47.686143, -122.264984)",F150079410
220 Nw 125th St,Aid Response Yellow,07/16/2015 08:09:00 PM +0000,47.719629,-122.359866,"(47.719629, -122.359866)",F150079380
9240 2nd Av Sw,Aid Response Yellow,07/16/2015 07:11:00 PM +0000,47.520453,-122.336003,"(47.520453, -122.336003)",F150079355
13000 Linden Av N,Aid Response Yellow,07/16/2015 02:37:00 PM +0000,47.723218,-122.348195,"(47.723218, -122.348195)",F150079195
100 Crockett St,Aid Response Yellow,07/16/2015 02:17:00 PM +0000,47.637416,-122.355598,"(47.637416, -122.355598)",F150079191
2121 26th Av S,Aid Response Yellow,07/16/2015 01:28:00 PM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F150079185
2507 28th Av W,Aid Response Yellow,07/16/2015 10:20:00 AM +0000,47.641302,-122.392977,"(47.641302, -122.392977)",F150079143
6052 31st Av Ne,Aid Response Yellow,07/15/2015 11:51:00 PM +0000,47.67262,-122.294308,"(47.67262, -122.294308)",F150078963
4521 Sw Henderson St,Aid Response Yellow,07/15/2015 07:58:00 PM +0000,47.523522,-122.391387,"(47.523522, -122.391387)",F150078864
900 University St,Aid Response Yellow,07/15/2015 07:42:00 PM +0000,47.61055,-122.329318,"(47.61055, -122.329318)",F150078861
2823 Nw 64th St,Aid Response Yellow,07/15/2015 02:26:00 PM +0000,47.675203,-122.393288,"(47.675203, -122.393288)",F150078771
1730 22nd Av,Aid Response Yellow,07/15/2015 12:48:00 PM +0000,47.617252,-122.303732,"(47.617252, -122.303732)",F150078750
800 4th Av N,Aid Response Yellow,07/15/2015 10:18:00 AM +0000,47.626286,-122.348863,"(47.626286, -122.348863)",F150078734
2614 42nd Av Sw,Aid Response Yellow,07/15/2015 03:43:00 AM +0000,47.580917,-122.385184,"(47.580917, -122.385184)",F150078632
6727 Rainier Av S,Aid Response Yellow,07/15/2015 02:45:00 AM +0000,47.542233,-122.272638,"(47.542233, -122.272638)",F150078610
14100 Linden Av N,Aid Response Yellow,07/14/2015 10:39:00 PM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F150078515
14100 Linden Av N,Aid Response Yellow,07/14/2015 10:10:00 PM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F150078501
N 137th St / Wingard Ct N,Aid Response Yellow,07/14/2015 08:01:00 PM +0000,47.728012,-122.350811,"(47.728012, -122.350811)",F150078446
1639 Harbor Av Sw,Aid Response Yellow,07/14/2015 04:01:00 PM +0000,47.589188,-122.381082,"(47.589188, -122.381082)",F150078389
7049 16th Av Sw,Aid Response Yellow,07/14/2015 02:12:00 AM +0000,47.53958,-122.354983,"(47.53958, -122.354983)",F150078216
3111 E Jefferson St,Aid Response Yellow,07/13/2015 10:00:00 PM +0000,47.606159,-122.292497,"(47.606159, -122.292497)",F150078134
2711 3rd Av N,Aid Response Yellow,07/13/2015 09:23:00 PM +0000,47.644458,-122.351612,"(47.644458, -122.351612)",F150078121
5700 14th Av Nw,Aid Response Yellow,07/13/2015 03:55:00 PM +0000,47.67017,-122.373585,"(47.67017, -122.373585)",F150078010
4544 7th Av Ne,Aid Response Yellow,07/13/2015 03:28:00 PM +0000,47.661533,-122.320727,"(47.661533, -122.320727)",F150078004
7049 16th Av Sw,Aid Response Yellow,07/13/2015 10:14:00 AM +0000,47.53958,-122.354983,"(47.53958, -122.354983)",F150077958
1123 20th Av E,Aid Response Yellow,07/13/2015 06:52:00 AM +0000,47.6291,-122.306024,"(47.6291, -122.306024)",F150077911
9457 25th Av Sw,Aid Response Yellow,07/13/2015 06:45:00 AM +0000,47.518667,-122.364559,"(47.518667, -122.364559)",F150077909
9457 25th Av Sw,Aid Response Yellow,07/12/2015 09:36:00 PM +0000,47.518667,-122.364559,"(47.518667, -122.364559)",F150077723
1959 Ne Pacific St,Aid Response Yellow,07/12/2015 01:08:00 PM +0000,47.650742,-122.308009,"(47.650742, -122.308009)",F150077566
1831 8th Av,Aid Response Yellow,07/12/2015 12:08:00 PM +0000,47.614331,-122.334439,"(47.614331, -122.334439)",F150077563
4015 13th Av S,Aid Response Yellow,07/12/2015 07:08:00 AM +0000,47.567974,-122.315983,"(47.567974, -122.315983)",F150077512
3419 Sw Cambridge St,Aid Response Yellow,07/11/2015 11:31:00 PM +0000,47.51927,-122.375709,"(47.51927, -122.375709)",F150077349
80 S Jackson St,Aid Response Yellow,07/11/2015 10:32:00 PM +0000,47.599206,-122.334781,"(47.599206, -122.334781)",F150077320
800 4th Av N,Aid Response Yellow,07/11/2015 05:49:00 PM +0000,47.626286,-122.348863,"(47.626286, -122.348863)",F150077223
2319 S Juneau St,Aid Response Yellow,07/11/2015 03:28:00 PM +0000,47.550103,-122.303271,"(47.550103, -122.303271)",F150077188
2119 3rd Av,Aid Response Yellow,07/11/2015 12:17:00 PM +0000,47.613308,-122.342432,"(47.613308, -122.342432)",F150077162
9201 2nd Av Nw,Aid Response Yellow,07/10/2015 11:50:00 PM +0000,47.696041,-122.359379,"(47.696041, -122.359379)",F150076956
13322 Greenwood Av N,Aid Response Yellow,07/10/2015 11:41:00 PM +0000,47.725706,-122.355552,"(47.725706, -122.355552)",F150076949
14100 Linden Av N,Aid Response Yellow,07/10/2015 10:03:00 PM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F150076911
1639 Harbor Av Sw,Aid Response Yellow,07/10/2015 09:16:00 PM +0000,47.589188,-122.381082,"(47.589188, -122.381082)",F150076896
3204 Sw Morgan St,Aid Response Yellow,07/10/2015 10:44:00 AM +0000,47.544669,-122.373777,"(47.544669, -122.373777)",F150076705
N Northgate Way / Meridian Av N,Aid Response Yellow,07/10/2015 12:59:00 AM +0000,47.708663,-122.333993,"(47.708663, -122.333993)",F150076536
501 Ne Ravenna Blvd,Aid Response Yellow,07/10/2015 12:14:00 AM +0000,47.677564,-122.323912,"(47.677564, -122.323912)",F150076503
548 15th Av,Aid Response Yellow,07/09/2015 11:44:00 PM +0000,47.606628,-122.312857,"(47.606628, -122.312857)",F150076480
501 Ne Ravenna Blvd,Aid Response Yellow,07/09/2015 11:24:00 PM +0000,47.677564,-122.323912,"(47.677564, -122.323912)",F150076460
1916 E Madison St,Aid Response Yellow,07/09/2015 10:39:00 PM +0000,47.61682,-122.307201,"(47.61682, -122.307201)",F150076433
100 6th Av S,Aid Response Yellow,07/09/2015 08:09:00 PM +0000,47.60171,-122.326351,"(47.60171, -122.326351)",F150076372
801 Alaskan Way,Aid Response Yellow,07/09/2015 05:16:00 PM +0000,47.602348,-122.337148,"(47.602348, -122.337148)",F150076292
801 Alaskan Way,Aid Response Yellow,07/09/2015 05:05:00 PM +0000,47.602348,-122.337148,"(47.602348, -122.337148)",F150076287
3204 Sw Morgan St,Aid Response Yellow,07/08/2015 04:15:00 PM +0000,47.544669,-122.373777,"(47.544669, -122.373777)",F150075788
6818 34th Av Nw,Aid Response Yellow,07/08/2015 06:18:00 AM +0000,47.678324,-122.401095,"(47.678324, -122.401095)",F150075664
115 Nw 117th St,Aid Response Yellow,07/08/2015 05:00:00 AM +0000,47.714171,-122.358395,"(47.714171, -122.358395)",F150075644
11045 8th Av Ne,Aid Response Yellow,07/07/2015 11:04:00 PM +0000,47.708899,-122.320568,"(47.708899, -122.320568)",F150075508
6506 29TH AV NE,Aid Response Yellow,07/07/2015 10:56:00 PM +0000,47.675791,-122.296393,"(47.675791, -122.296393)",F150075506
14100 Linden Av N,Aid Response Yellow,07/07/2015 09:48:00 PM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F150075473
4800 48th Av Sw,Aid Response Yellow,07/07/2015 07:52:00 PM +0000,47.559353,-122.393566,"(47.559353, -122.393566)",F150075429
Alaskan Way / Union St,Aid Response Yellow,07/07/2015 05:39:00 PM +0000,47.606903,-122.341335,"(47.606903, -122.341335)",F150075377
2215 1st Av,Aid Response Yellow,07/07/2015 05:21:00 PM +0000,47.612716,-122.345399,"(47.612716, -122.345399)",F150075366
9240 2nd Av S,Aid Response Yellow,07/07/2015 04:02:00 PM +0000,47.522192,-122.331727,"(47.522192, -122.331727)",F150075345
1941 Nw 96th St,Aid Response Yellow,07/07/2015 06:23:00 AM +0000,47.698983,-122.381231,"(47.698983, -122.381231)",F150075231
3204 Sw Morgan St,Aid Response Yellow,07/07/2015 12:07:00 AM +0000,47.544669,-122.373777,"(47.544669, -122.373777)",F150075074
11030 5th Av Ne,Aid Response Yellow,07/06/2015 03:12:00 PM +0000,47.709488,-122.323301,"(47.709488, -122.323301)",F150074895
6545 Sylvan Way Sw,Aid Response Yellow,07/06/2015 05:09:00 AM +0000,47.543607,-122.371043,"(47.543607, -122.371043)",F150074733
325 9th Av,Aid Response Yellow,07/06/2015 03:18:00 AM +0000,47.603588,-122.322949,"(47.603588, -122.322949)",F150074694
6512 4th Av Nw,Aid Response Yellow,07/05/2015 08:31:00 AM +0000,47.676093,-122.361498,"(47.676093, -122.361498)",F150074310
8825 Dibble Av Nw,Aid Response Yellow,07/05/2015 06:41:00 AM +0000,47.692986,-122.367315,"(47.692986, -122.367315)",F150074227
1202 Lakeview Blvd E,Aid Response Yellow,07/05/2015 02:57:00 AM +0000,47.628811,-122.326476,"(47.628811, -122.326476)",F150074034
116 Nw Bowdoin Pl,Aid Response Yellow,07/04/2015 09:38:00 PM +0000,47.654864,-122.357473,"(47.654864, -122.357473)",F150073854
1734 Magnolia Blvd W,Aid Response Yellow,07/04/2015 04:48:00 PM +0000,47.634955,-122.404078,"(47.634955, -122.404078)",F150073731
4226 Beach Dr Sw,Aid Response Yellow,07/04/2015 09:22:00 AM +0000,47.565578,-122.407818,"(47.565578, -122.407818)",F150073645
2614 4th Av,Aid Response Yellow,07/04/2015 07:22:00 AM +0000,47.617316,-122.347229,"(47.617316, -122.347229)",F150073608
3244 Nw 54th St,Aid Response Yellow,07/04/2015 02:36:00 AM +0000,47.667465,-122.399812,"(47.667465, -122.399812)",F150073482
4117 Sw Ida St,Aid Response Yellow,07/03/2015 07:11:00 PM +0000,47.534361,-122.384867,"(47.534361, -122.384867)",F150073304
520 2nd Av W,Aid Response Yellow,07/03/2015 02:58:00 PM +0000,47.623539,-122.35933,"(47.623539, -122.35933)",F150073205
8825 Dibble Av Nw,Aid Response Yellow,07/03/2015 01:14:00 PM +0000,47.692986,-122.367315,"(47.692986, -122.367315)",F150073181
9688 Rainier Av S,Aid Response Yellow,07/03/2015 11:13:00 AM +0000,47.517095,-122.254681,"(47.517095, -122.254681)",F150073162
12505 Greenwood Av N,Aid Response Yellow,07/03/2015 01:27:00 AM +0000,47.719638,-122.355539,"(47.719638, -122.355539)",F150072980
13056 42nd Av Ne,Aid Response Yellow,07/03/2015 12:59:00 AM +0000,47.723362,-122.282937,"(47.723362, -122.282937)",F150072967
4731 40th Av Sw,Aid Response Yellow,07/02/2015 07:36:00 PM +0000,47.560519,-122.382828,"(47.560519, -122.382828)",F150072798
4731 40th Av Sw,Aid Response Yellow,07/02/2015 07:35:00 PM +0000,47.560519,-122.382828,"(47.560519, -122.382828)",F150072797
1710 Nw 57th St,Aid Response Yellow,07/02/2015 11:35:00 AM +0000,47.670175,-122.378984,"(47.670175, -122.378984)",F150072662
1509 Mcgilvra Blvd E,Aid Response Yellow,07/02/2015 08:27:00 AM +0000,47.63227,-122.281311,"(47.63227, -122.281311)",F150072634
3245 43rd Av W,Aid Response Yellow,07/02/2015 07:38:00 AM +0000,47.64903,-122.411945,"(47.64903, -122.411945)",F150072622
13558 15th Pl Ne,Aid Response Yellow,07/02/2015 03:11:00 AM +0000,47.727168,-122.312018,"(47.727168, -122.312018)",F150072536
12576 Meridian Av N,Aid Response Yellow,07/02/2015 01:57:00 AM +0000,47.721168,-122.334177,"(47.721168, -122.334177)",F150072504
312 Nw 85th St,Aid Response Yellow,07/01/2015 05:45:00 PM +0000,47.690626,-122.360747,"(47.690626, -122.360747)",F150072292
9001 Lake City Way Ne,Aid Response Yellow,07/01/2015 01:41:00 PM +0000,47.693931,-122.30552,"(47.693931, -122.30552)",F150072238
325 9th Av,Aid Response Yellow,07/01/2015 12:06:00 PM +0000,47.603588,-122.322949,"(47.603588, -122.322949)",F150072225
703 N 105th St,Aid Response Yellow,07/01/2015 07:16:00 AM +0000,47.705068,-122.350031,"(47.705068, -122.350031)",F150072182
3516 Ne 98th St,Aid Response Yellow,07/01/2015 07:02:00 AM +0000,47.700205,-122.290517,"(47.700205, -122.290517)",F150072181
501 Ne Ravenna Blvd,Aid Response Yellow,06/30/2015 11:39:00 PM +0000,47.677564,-122.323912,"(47.677564, -122.323912)",F150071986
10041 39th Av Sw,Aid Response Yellow,06/30/2015 07:14:00 PM +0000,47.513395,-122.381823,"(47.513395, -122.381823)",F150071863
S King St / 12th Av S,Aid Response Yellow,06/30/2015 05:50:00 PM +0000,47.598338,-122.317228,"(47.598338, -122.317228)",F150071820
5311 Phinney Av N,Aid Response Yellow,06/30/2015 04:12:00 PM +0000,47.667143,-122.35442,"(47.667143, -122.35442)",F150071786
1200 University St,Aid Response Yellow,06/30/2015 01:33:00 PM +0000,47.611943,-122.325987,"(47.611943, -122.325987)",F150071738
Olson Pl Sw / 2nd Av Sw,Aid Response Yellow,06/30/2015 04:15:00 AM +0000,47.521244,-122.336301,"(47.521244, -122.336301)",F150071633
1210 Ne 77th St,Aid Response Yellow,06/30/2015 03:14:00 AM +0000,47.684892,-122.315094,"(47.684892, -122.315094)",F150071613
9813 59th Av S,Aid Response Yellow,06/29/2015 04:36:00 PM +0000,47.512968,-122.259393,"(47.512968, -122.259393)",F150071318
2102 3rd Av W,Aid Response Yellow,06/29/2015 04:31:00 PM +0000,47.637253,-122.360961,"(47.637253, -122.360961)",F150071313
2614 4th Av,Aid Response Yellow,06/29/2015 04:05:00 PM +0000,47.617316,-122.347229,"(47.617316, -122.347229)",F150071303
747 N 135th St,Aid Response Yellow,06/29/2015 11:04:00 AM +0000,47.726864,-122.348012,"(47.726864, -122.348012)",F150071245
2219 2nd Av,Aid Response Yellow,06/29/2015 08:46:00 AM +0000,47.613412,-122.344592,"(47.613412, -122.344592)",F150071223
1421 Minor Av,Aid Response Yellow,06/29/2015 08:05:00 AM +0000,47.613011,-122.326948,"(47.613011, -122.326948)",F150071217
13017 8th Av Ne,Aid Response Yellow,06/29/2015 06:33:00 AM +0000,47.723624,-122.320836,"(47.723624, -122.320836)",F150071192
7751 33rd Av Nw,Aid Response Yellow,06/29/2015 05:05:00 AM +0000,47.685234,-122.399365,"(47.685234, -122.399365)",F150071157
1421 Minor Av,Aid Response Yellow,06/29/2015 04:35:00 AM +0000,47.613011,-122.326948,"(47.613011, -122.326948)",F150071147
3030 Ne 133rd St,Aid Response Yellow,06/29/2015 01:52:00 AM +0000,47.724704,-122.295836,"(47.724704, -122.295836)",F150071109
12576 Meridian Av N,Aid Response Yellow,06/28/2015 02:05:00 PM +0000,47.721168,-122.334177,"(47.721168, -122.334177)",F150070864
2100 Alaskan Way,Aid Response Yellow,06/27/2015 05:03:00 PM +0000,47.609994,-122.346301,"(47.609994, -122.346301)",F150070444
815 Alaskan Way,Aid Response Yellow,06/27/2015 03:07:00 PM +0000,47.602452,-122.337241,"(47.602452, -122.337241)",F150070412
11537 34th Av Ne,Aid Response Yellow,06/27/2015 11:35:00 AM +0000,47.712603,-122.291995,"(47.712603, -122.291995)",F150070374
520 2nd Av W,Aid Response Yellow,06/27/2015 12:22:00 AM +0000,47.623539,-122.35933,"(47.623539, -122.35933)",F150070155
M L King Jr Way S / S Massachusetts St,Aid Response Yellow,06/26/2015 11:32:00 PM +0000,47.588312,-122.298051,"(47.588312, -122.298051)",F150070142
3204 Sw Morgan St,Aid Response Yellow,06/26/2015 08:41:00 PM +0000,47.544669,-122.373777,"(47.544669, -122.373777)",F150070079
115 W Prospect St,Aid Response Yellow,06/26/2015 08:35:00 PM +0000,47.62872,-122.358115,"(47.62872, -122.358115)",F150070075
6512 4th Av Nw,Aid Response Yellow,06/26/2015 08:35:00 AM +0000,47.676093,-122.361498,"(47.676093, -122.361498)",F150069915
3610 33rd Av S,Aid Response Yellow,06/26/2015 02:46:00 AM +0000,47.571499,-122.290999,"(47.571499, -122.290999)",F150069830
600 Pine St,Aid Response Yellow,06/25/2015 09:28:00 PM +0000,47.612136,-122.335373,"(47.612136, -122.335373)",F150069698
818 Ne 106th St,Aid Response Yellow,06/25/2015 06:51:00 PM +0000,47.705841,-122.319275,"(47.705841, -122.319275)",F150069639
3912 Eastern Av N,Aid Response Yellow,06/25/2015 06:34:00 PM +0000,47.654428,-122.329066,"(47.654428, -122.329066)",F150069635
3245 43rd Av W,Aid Response Yellow,06/25/2015 06:31:00 PM +0000,47.64903,-122.411945,"(47.64903, -122.411945)",F150069633
6410 9th Av Ne,Aid Response Yellow,06/25/2015 07:09:00 AM +0000,47.675065,-122.318703,"(47.675065, -122.318703)",F150069503
13000 Linden Av N,Aid Response Yellow,06/25/2015 05:07:00 AM +0000,47.723218,-122.348195,"(47.723218, -122.348195)",F150069478
2121 26th Av S,Aid Response Yellow,06/24/2015 08:02:00 PM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F150069257
431 Nw 100th Pl,Aid Response Yellow,06/24/2015 04:49:00 PM +0000,47.702746,-122.363403,"(47.702746, -122.363403)",F150069188
621 S Jackson St,Aid Response Yellow,06/24/2015 02:23:00 PM +0000,47.599192,-122.32579,"(47.599192, -122.32579)",F150069142
5565 20th Av S,Aid Response Yellow,06/24/2015 02:44:00 AM +0000,47.552912,-122.307342,"(47.552912, -122.307342)",F150068964
2121 26th Av S,Aid Response Yellow,06/24/2015 12:39:00 AM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F150068930
8742 Fauntlee Crest Sw,Aid Response Yellow,06/24/2015 12:28:00 AM +0000,47.524792,-122.386851,"(47.524792, -122.386851)",F150068926
720 33rd Av S,Aid Response Yellow,06/23/2015 11:45:00 PM +0000,47.596456,-122.29025,"(47.596456, -122.29025)",F150068903
3603 47th Av Sw,Aid Response Yellow,06/23/2015 11:40:00 PM +0000,47.572041,-122.392087,"(47.572041, -122.392087)",F150068901
621 S Jackson St,Aid Response Yellow,06/23/2015 09:58:00 PM +0000,47.599192,-122.32579,"(47.599192, -122.32579)",F150068861
13056 42nd Av Ne,Aid Response Yellow,06/23/2015 08:09:00 PM +0000,47.723362,-122.282937,"(47.723362, -122.282937)",F150068818
8606 35th Av Ne,Aid Response Yellow,06/23/2015 07:15:00 PM +0000,47.690963,-122.290694,"(47.690963, -122.290694)",F150068793
3605 Sw Webster St,Aid Response Yellow,06/23/2015 01:11:00 PM +0000,47.535612,-122.378416,"(47.535612, -122.378416)",F150068692
531 Ne 112th St,Aid Response Yellow,06/23/2015 04:58:00 AM +0000,47.709995,-122.32296,"(47.709995, -122.32296)",F150068611
11301 3rd Av Ne,Aid Response Yellow,06/23/2015 04:23:00 AM +0000,47.71049,-122.326004,"(47.71049, -122.326004)",F150068595
5300 24th Av Ne,Aid Response Yellow,06/23/2015 04:18:00 AM +0000,47.66707,-122.301946,"(47.66707, -122.301946)",F150068593
747 N 135th St,Aid Response Yellow,06/22/2015 09:22:00 PM +0000,47.726864,-122.348012,"(47.726864, -122.348012)",F150068448
524 12th Av E,Aid Response Yellow,06/22/2015 06:31:00 PM +0000,47.623383,-122.316751,"(47.623383, -122.316751)",F150068374
2208 2ND AV,Aid Response Yellow,06/22/2015 09:01:00 AM +0000,47.613326,-122.344446,"(47.613326, -122.344446)",F150068273
2415 2nd Av,Aid Response Yellow,06/22/2015 01:48:00 AM +0000,47.614888,-122.347087,"(47.614888, -122.347087)",F150068150
1902 2nd Av,Aid Response Yellow,06/21/2015 09:37:00 PM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F150068053
4541 26th Av Sw,Aid Response Yellow,06/21/2015 09:00:00 PM +0000,47.562534,-122.365478,"(47.562534, -122.365478)",F150068043
6135 Seaview Av Nw,Aid Response Yellow,06/21/2015 06:12:00 PM +0000,47.672818,-122.40635,"(47.672818, -122.40635)",F150067973
